order_id,date_id,weather_id,traffic_id,area_id,category_id,vehicle_id,agent_id,order_time,pickup_time,order_hour,delivery_time_minutes,pickup_prep_minutes,delivery_distance_km,delivery_speed_kmh,is_delayed
eeid213648314,7,2,1,4,10,2,233,11:35:00,11:40:00,11,110,5,3.145,1.715,t
htqr205870048,7,3,2,1,10,2,182,20:10:00,20:25:00,20,180,15,4.682,1.561,t
adhy126141446,7,1,4,4,10,2,368,16:20:00,16:35:00,16,150,15,5.860,2.344,t
gxlz589816499,7,3,4,4,10,4,305,15:25:00,15:40:00,15,165,15,6.105,2.220,t
zong728467194,7,4,2,1,10,2,185,21:15:00,21:25:00,21,120,10,9.435,4.718,t
fahw250379980,7,4,3,1,10,2,184,10:50:00,10:55:00,10,65,5,1.469,1.356,t
xylu849231589,7,5,3,1,10,3,251,23:35:00,23:50:00,23,95,15,7.632,4.820,t
lkvd282643644,7,3,2,1,10,2,46,19:50:00,20:00:00,19,190,10,7.440,2.349,t
kkeq921555681,7,4,2,1,10,3,138,19:55:00,20:00:00,19,65,5,4.718,4.355,t
song637720793,7,6,3,1,10,3,43,08:20:00,08:30:00,8,65,10,2.930,2.705,t
ghey230966855,7,5,3,1,10,2,94,10:35:00,10:45:00,10,95,10,1.544,0.975,t
qary241303916,7,6,3,1,10,2,232,10:15:00,10:25:00,10,85,10,3.027,2.137,t
cvjn044739928,7,2,4,1,10,2,212,16:20:00,16:30:00,16,110,10,6.054,3.302,t
egrb569678824,7,1,3,4,10,2,401,09:20:00,09:30:00,9,120,10,1.498,0.749,t
pcyg098086728,7,5,1,1,10,3,210,12:35:00,12:50:00,12,80,15,5.861,4.396,t
wxsn333500466,7,5,4,1,10,2,386,16:40:00,16:50:00,16,110,10,5.992,3.268,t
dfth084186236,7,2,1,1,10,2,329,11:30:00,11:35:00,11,180,5,1.510,0.503,t
tjku735436042,7,3,2,4,10,4,387,21:15:00,21:25:00,21,150,10,4.682,1.873,t
aseg164867914,7,2,3,4,10,2,425,23:15:00,23:20:00,23,135,5,9.158,4.070,t
roed310067521,7,3,3,1,10,2,320,10:00:00,10:10:00,10,140,10,3.088,1.323,t
uajo356455489,7,2,2,1,10,2,138,20:25:00,20:35:00,20,110,10,7.720,4.211,t
rali951800373,7,2,3,1,10,2,117,10:25:00,10:35:00,10,80,10,2.930,2.198,t
hkbs252395577,7,1,3,4,10,2,387,08:45:00,08:50:00,8,95,5,1.573,0.993,t
bncb712989425,7,4,3,1,10,4,212,08:25:00,08:40:00,8,60,15,1.526,1.526,t
khtf616639679,7,5,3,4,10,2,405,23:45:00,00:00:00,23,135,15,4.682,2.081,t
teek933719070,7,2,3,1,10,2,94,22:35:00,22:45:00,22,55,10,8.929,9.741,t
xall912788594,7,1,2,4,10,2,212,21:20:00,21:25:00,21,130,5,8.929,4.121,t
qjws777830728,7,2,1,1,10,2,250,14:35:00,14:40:00,14,155,5,5.953,2.304,t
vasn889927604,7,5,2,1,10,3,70,21:30:00,21:40:00,21,70,10,9.435,8.087,t
qjaq707001062,7,3,3,1,10,2,18,09:10:00,09:25:00,9,110,15,1.514,0.826,t
fyfi781014371,7,2,4,1,10,2,118,15:50:00,16:00:00,15,130,10,6.175,2.850,t
hhxr408614178,7,5,2,1,10,2,18,20:10:00,20:15:00,20,210,5,8.929,2.551,t
rkbj578639473,7,6,1,1,10,2,45,13:35:00,13:50:00,13,130,15,5.969,2.755,t
antw043163267,7,4,3,1,10,4,285,22:10:00,22:25:00,22,145,15,7.568,3.132,t
ehsn065772320,7,3,1,1,10,3,347,12:15:00,12:25:00,12,140,10,6.242,2.675,t
mrtt276698311,7,2,3,1,10,2,270,22:25:00,22:40:00,22,145,15,4.477,1.853,t
yksn267706310,7,4,4,1,10,2,321,17:40:00,17:45:00,17,185,5,4.465,1.448,t
slwa794812975,7,5,4,1,10,2,307,18:30:00,18:40:00,18,140,10,9.081,3.892,t
uaxk779523754,7,1,2,4,10,2,46,20:45:00,20:50:00,20,110,5,7.461,4.070,t
tkdj738781227,7,1,1,1,10,3,95,13:35:00,13:50:00,13,135,15,6.105,2.713,t
iiyx017133441,7,4,1,1,10,2,423,11:15:00,11:25:00,11,210,10,1.526,0.436,t
hqjc724236399,7,5,1,4,10,3,21,13:45:00,14:00:00,13,60,15,6.040,6.040,t
uyms313574555,7,5,4,1,10,3,208,18:45:00,18:50:00,18,75,5,9.364,7.491,t
qcyn693653025,7,1,3,1,5,3,166,22:10:00,22:25:00,22,50,15,4.494,5.393,t
tpjj042849790,7,2,4,1,5,3,94,18:55:00,19:00:00,18,85,5,4.541,3.205,t
pzhh424239762,7,5,2,1,5,3,363,20:35:00,20:40:00,20,120,5,4.494,2.247,t
ghtf209158663,7,4,3,1,5,2,135,10:30:00,10:35:00,10,120,5,1.544,0.772,t
jrsl743627983,7,6,3,1,5,3,326,08:20:00,08:30:00,8,130,10,3.088,1.425,t
vhjn968828020,7,6,3,4,5,3,185,23:30:00,23:45:00,23,60,15,,,t
psgb687765383,7,5,4,1,5,2,325,16:30:00,16:40:00,16,130,10,6.054,2.794,t
pgde194816690,7,2,2,1,5,2,44,20:45:00,20:55:00,20,120,10,8.790,4.395,t
fbqt319010454,7,4,3,1,5,2,285,23:30:00,23:35:00,23,135,5,8.988,3.995,t
gzzm232598599,7,6,2,1,5,3,343,19:40:00,19:55:00,19,170,15,9.081,3.205,t
vvof778508029,7,3,4,1,5,2,360,18:45:00,18:55:00,18,170,10,9.060,3.198,t
txcd047515633,7,6,3,2,5,2,320,22:35:00,22:45:00,22,120,10,9.435,4.718,t
ygbt734207005,7,6,4,1,5,2,189,18:55:00,19:10:00,18,120,15,8.988,4.494,t
nqnt408684108,7,4,3,1,5,3,185,22:10:00,22:20:00,22,65,10,7.632,7.045,t
dwou276457700,7,3,4,1,5,2,405,18:20:00,18:30:00,18,185,10,8.988,2.915,t
xgnx511080805,7,6,3,1,5,2,230,08:45:00,08:55:00,8,80,10,3.088,2.316,t
wgsd730822538,7,2,3,1,5,3,421,08:25:00,08:35:00,8,80,10,1.526,1.145,t
cbkp975029302,7,6,3,4,5,3,161,22:50:00,23:00:00,22,85,10,7.863,5.550,t
tyil099897663,7,5,1,1,5,2,344,14:55:00,15:05:00,14,110,10,5.860,3.196,t
adsj272886647,7,5,3,4,5,2,117,11:00:00,11:05:00,11,85,5,1.514,1.069,t
wywc889377250,7,1,2,1,5,3,228,20:30:00,20:40:00,20,170,10,7.863,2.775,t
lgfq617665608,7,4,2,1,5,2,44,21:50:00,21:55:00,21,100,5,9.435,5.661,t
qugl011746814,7,4,3,1,5,2,94,22:40:00,22:55:00,22,70,15,4.494,3.852,t
rvsb076558780,7,2,4,1,5,2,346,17:30:00,17:35:00,17,85,5,9.363,6.609,t
heju869418506,7,5,3,1,5,3,165,23:55:00,00:00:00,23,80,5,4.541,3.406,t
irxb431246785,7,1,2,1,5,2,252,19:55:00,20:00:00,19,150,5,4.531,1.812,t
cjfv356412601,7,1,4,4,5,3,189,18:20:00,18:30:00,18,55,10,7.325,7.991,t
ight746180675,7,5,2,1,5,3,210,20:00:00,20:05:00,20,70,5,8.953,7.674,t
wcib688331720,7,2,2,1,5,2,44,20:45:00,20:55:00,20,145,10,9.060,3.749,t
pbeq366538635,7,5,3,1,5,2,211,23:25:00,23:40:00,23,70,15,7.549,6.471,t
buph289491098,7,2,2,1,5,2,69,21:15:00,21:30:00,21,130,15,7.803,3.601,t
sgzs355446676,7,4,3,1,5,3,236,23:45:00,23:55:00,23,65,10,4.682,4.322,t
upbr419250622,7,5,3,4,5,2,325,09:40:00,09:45:00,9,100,5,1.561,0.937,t
oepc690368174,7,3,1,1,5,2,416,11:55:00,12:05:00,11,245,10,3.121,0.764,t
ppbn316675016,7,4,3,1,5,2,253,08:30:00,08:35:00,8,115,5,2.985,1.557,t
qxcg744465937,7,5,2,1,5,3,367,21:50:00,22:05:00,21,100,15,4.477,2.686,t
kigf497197925,7,2,2,1,5,2,233,20:10:00,20:20:00,20,140,10,7.632,3.271,t
jrwn029529208,7,2,4,1,5,2,364,18:50:00,19:00:00,18,140,10,9.435,4.044,t
ynru621883278,7,2,2,1,5,3,308,20:10:00,20:15:00,20,125,5,9.364,4.495,t
uhsy384672439,7,4,2,1,5,3,91,20:15:00,20:25:00,20,75,10,9.435,7.548,t
ekfm505587058,7,4,3,1,5,2,112,10:55:00,11:05:00,10,125,10,1.492,0.716,t
udit697134666,7,3,3,1,5,2,401,08:20:00,08:30:00,8,135,10,2.930,1.302,t
uscr604250664,7,4,3,1,5,2,359,10:30:00,10:40:00,10,120,10,1.573,0.787,t
iybs167084291,7,4,2,1,5,2,399,19:50:00,20:05:00,19,170,15,4.632,1.635,t
jcmj228797530,7,2,4,1,5,2,208,18:45:00,18:50:00,18,100,5,7.550,4.530,t
piwr775664979,7,4,1,1,5,4,286,12:00:00,12:05:00,12,145,5,3.145,1.301,t
ljdj172427566,7,6,2,1,5,2,307,19:10:00,19:15:00,19,225,5,7.632,2.035,t
zgdu091406457,7,2,4,1,5,2,137,15:15:00,15:20:00,15,95,5,6.243,3.943,t
fapt765325166,7,5,2,4,5,2,210,21:35:00,21:40:00,21,60,5,4.541,4.541,t
owff693129447,7,4,2,1,5,2,422,20:15:00,20:20:00,20,190,5,7.461,2.356,t
rjkg797415177,7,2,2,1,5,3,419,20:35:00,20:45:00,20,180,10,7.721,2.574,t
lfrq758772393,7,2,2,1,5,3,362,19:10:00,19:20:00,19,165,10,9.435,3.431,t
cbbx163677919,7,3,3,1,5,2,385,22:30:00,22:45:00,22,130,15,4.406,2.034,t
togp279050609,7,2,1,1,5,2,90,11:20:00,11:25:00,11,155,5,2.985,1.155,t
pzbp992131763,7,2,4,1,5,3,405,19:00:00,19:15:00,19,80,15,8.953,6.715,t
gmfc274631296,7,5,3,1,5,4,425,10:25:00,10:30:00,10,55,5,1.492,1.628,t
fonx481678620,7,4,2,1,5,4,47,21:45:00,21:55:00,21,60,10,9.435,9.435,t
fgby034725633,7,3,3,1,5,2,347,23:25:00,23:35:00,23,115,10,8.953,4.671,t
dmci247054646,7,2,4,4,5,2,186,17:45:00,17:55:00,17,60,10,8.953,8.953,t
dbzi880038135,7,3,4,1,5,3,165,17:55:00,18:10:00,17,120,15,7.490,3.745,t
ezmi592686109,7,6,1,1,5,2,46,12:00:00,12:10:00,12,140,10,2.985,1.279,t
cvsl239892336,7,3,4,1,5,2,327,17:15:00,17:25:00,17,155,10,4.632,1.793,t
bzru027859331,7,1,3,4,3,2,385,22:40:00,22:50:00,22,110,10,7.632,4.163,t
nyog082629543,7,6,2,1,3,3,119,19:35:00,19:50:00,19,140,15,9.081,3.892,t
ybhz965229680,7,4,3,1,3,2,184,10:40:00,10:45:00,10,110,5,1.498,0.817,t
jzlm858828682,7,5,2,1,3,2,253,20:30:00,20:40:00,20,85,10,7.632,5.387,t
dxtm262432925,7,2,3,4,3,3,384,23:20:00,23:25:00,23,75,5,8.988,7.190,t
ntuh816346426,7,5,4,4,3,2,118,15:15:00,15:30:00,15,55,15,6.054,6.604,t
qjbw482597832,7,2,1,1,3,2,385,11:25:00,11:30:00,11,165,5,3.145,1.144,t
hrxw622367110,7,3,3,1,3,4,327,08:45:00,08:55:00,8,105,10,1.492,0.853,t
fbyl066221415,7,6,1,1,3,3,120,11:15:00,11:30:00,11,140,15,2.930,1.256,t
dyul555137824,7,6,4,4,3,2,345,18:55:00,19:10:00,18,190,15,7.863,2.483,t
uzir445830430,7,6,3,1,3,3,20,09:00:00,09:10:00,9,85,10,3.088,2.180,t
amej768823025,7,2,4,4,3,3,186,17:15:00,17:20:00,17,75,5,4.633,3.706,t
ecne876859050,7,2,2,1,3,3,262,21:45:00,22:00:00,21,160,15,4.395,1.648,t
izec023359396,7,2,2,4,3,3,384,21:35:00,21:40:00,21,160,5,7.631,2.862,t
oijz443107194,7,2,3,4,3,3,116,08:50:00,09:00:00,8,95,10,1.514,0.956,t
szqt104452100,7,5,3,1,3,2,346,22:50:00,22:55:00,22,135,5,7.461,3.316,t
ytjh075569019,7,6,1,1,3,3,300,13:50:00,14:00:00,13,155,10,6.105,2.363,t
xbdq165420497,7,3,3,4,3,2,87,08:10:00,08:15:00,8,105,5,1.492,0.853,t
ndas720392682,7,6,3,1,3,2,383,22:50:00,23:00:00,22,145,10,4.632,1.917,t
mdrw220256707,7,4,1,1,3,2,328,11:50:00,12:05:00,11,210,15,1.561,0.446,t
uisf735766465,7,3,3,1,3,2,320,22:30:00,22:45:00,22,165,15,4.477,1.628,t
tfpx043918482,7,3,1,4,3,3,22,11:55:00,12:10:00,11,130,15,3.145,1.452,t
jovl543002171,7,4,3,4,3,2,236,10:00:00,10:15:00,10,60,15,1.514,1.514,t
bork151675301,7,3,4,1,3,3,66,15:25:00,15:40:00,15,105,15,6.105,3.489,t
nkoj545169961,7,2,4,4,3,2,95,18:15:00,18:30:00,18,60,15,7.441,7.441,t
uble366194364,7,6,1,1,3,3,23,11:10:00,11:25:00,11,75,15,1.573,1.258,t
jxtd710606628,7,4,1,1,3,2,368,13:55:00,14:05:00,13,210,10,6.243,1.784,t
dvfg152211626,7,3,2,1,3,2,386,19:30:00,19:40:00,19,145,10,4.718,1.952,t
jkux397669853,7,3,3,1,3,3,235,22:20:00,22:35:00,22,65,15,4.579,4.227,t
qdca734557072,7,6,3,1,3,3,270,08:25:00,08:35:00,8,140,10,3.088,1.323,t
ddkk226097969,7,3,3,1,3,3,271,09:45:00,09:50:00,9,135,5,1.573,0.699,t
qppm800141206,7,1,4,1,3,3,422,18:35:00,18:40:00,18,95,5,7.550,4.768,t
swgd049359868,7,2,3,1,3,3,118,22:55:00,23:00:00,22,70,5,8.790,7.534,t
mwcu328968074,7,2,3,4,3,3,209,09:30:00,09:40:00,9,70,10,1.573,1.348,t
cstz901039299,7,1,1,1,3,3,423,11:20:00,11:30:00,11,195,10,1.573,0.484,t
esox531873811,7,1,2,1,3,3,162,19:45:00,19:55:00,19,150,10,4.395,1.758,t
udyw871421230,7,5,1,1,3,3,347,11:40:00,11:50:00,11,75,10,2.930,2.344,t
nbji302204530,7,1,3,1,3,3,93,22:20:00,22:35:00,22,70,15,9.157,7.849,t
mfev542326273,7,5,3,1,3,3,306,10:55:00,11:05:00,10,70,10,2.938,2.518,t
rgxs657991041,7,6,3,1,3,2,281,08:10:00,08:15:00,8,165,5,2.977,1.083,t
kpzj579554552,7,5,4,4,3,3,254,17:55:00,18:05:00,17,105,10,8.953,5.116,t
gqpu892573545,7,4,2,1,3,2,286,19:45:00,19:50:00,19,180,5,9.435,3.145,t
ajhk033697536,7,1,3,1,3,2,306,10:20:00,10:25:00,10,125,5,1.488,0.714,t
xhrv097747870,7,2,4,4,3,2,326,17:10:00,17:15:00,17,90,5,4.395,2.930,t
czlq052909686,7,6,3,1,3,2,263,23:25:00,23:35:00,23,170,10,9.435,3.330,t
tobz466141744,7,1,3,1,3,2,24,08:15:00,08:30:00,8,75,15,1.561,1.249,t
oifg249484577,7,2,3,1,1,2,385,08:35:00,08:40:00,8,100,5,3.088,1.853,t
linu089149477,7,5,2,1,1,2,366,20:40:00,20:45:00,20,140,5,7.325,3.139,t
jeka111783609,7,4,4,1,1,3,396,15:50:00,15:55:00,15,170,5,5.875,2.074,t
hypv618124639,7,4,3,1,1,2,424,23:50:00,00:05:00,23,145,15,4.541,1.879,t
puqm800733237,7,6,4,1,1,2,185,15:15:00,15:20:00,15,140,5,6.290,2.696,t
oyws295138476,7,4,3,1,1,2,301,10:20:00,10:30:00,10,155,10,1.465,0.567,t
bzxr793741775,7,3,3,4,1,2,286,10:15:00,10:30:00,10,130,15,1.513,0.698,t
rtdi662697413,7,4,2,1,1,3,304,19:45:00,19:55:00,19,145,10,4.718,1.952,t
pbqh899516153,7,1,2,1,1,2,252,22:00:00,22:10:00,22,140,10,4.530,1.941,t
fmdq090327731,7,4,4,1,1,4,140,16:25:00,16:30:00,16,105,5,6.040,3.451,t
jnmf903122490,7,2,1,1,1,2,21,14:00:00,14:15:00,14,105,15,6.290,3.594,t
vjjn497403158,7,4,3,4,1,2,159,08:25:00,08:40:00,8,85,15,3.121,2.203,t
iyer262186947,7,5,1,4,1,3,234,12:25:00,12:40:00,12,60,15,5.860,5.860,t
tyec142373908,7,2,4,4,1,4,328,18:10:00,18:20:00,18,75,10,7.803,6.242,t
gwkw854075382,7,1,1,4,1,4,264,11:30:00,11:45:00,11,180,15,1.510,0.503,t
zwwc447640270,7,5,2,1,1,2,46,20:40:00,20:45:00,20,65,5,7.863,7.258,t
afnt925812086,7,4,3,1,1,3,252,08:50:00,09:00:00,8,130,10,1.492,0.689,t
bvia666948120,7,5,2,4,1,2,326,20:50:00,21:05:00,20,145,15,4.530,1.874,t
nmvl340668149,7,2,2,1,1,2,323,19:10:00,19:25:00,19,165,15,4.406,1.602,t
nxxn911343844,7,3,1,1,1,2,165,14:20:00,14:25:00,14,90,5,6.176,4.117,t
bqwm135919115,7,4,4,4,1,3,387,15:20:00,15:35:00,15,150,15,6.055,2.422,t
xoyd650024006,7,6,2,4,1,2,93,20:00:00,20:05:00,20,75,5,4.718,3.774,t
ghat623489805,7,5,2,1,1,3,367,22:00:00,22:10:00,22,100,10,9.363,5.618,t
asgx523090096,7,3,3,4,1,2,397,10:00:00,10:15:00,10,110,15,1.498,0.817,t
ssdi195874216,7,5,3,4,1,2,232,09:20:00,09:25:00,9,90,5,3.121,2.081,t
gmmt507065275,7,6,1,1,1,2,364,11:35:00,11:50:00,11,125,15,3.053,1.465,t
qgot870001594,7,6,3,4,1,2,345,10:55:00,11:00:00,10,115,5,1.561,0.814,t
mrrt215025621,7,2,1,4,1,3,253,11:35:00,11:45:00,11,135,10,1.561,0.694,t
wvdj715193602,7,5,3,4,1,3,307,10:15:00,10:25:00,10,55,10,3.027,3.302,t
pvln436223475,7,6,3,4,1,3,186,00:00:00,00:15:00,0,65,15,7.631,7.044,t
mfmf074124700,7,4,3,1,1,3,367,08:45:00,08:55:00,8,130,10,3.090,1.426,t
dugj420265012,7,2,3,1,1,3,344,09:15:00,09:20:00,9,90,5,1.492,0.995,t
gzgb343415260,7,1,4,2,1,2,185,17:25:00,17:40:00,17,90,15,4.718,3.145,t
zebk011248961,7,6,2,1,1,2,263,20:30:00,20:45:00,20,170,15,4.465,1.576,t
ntzq255381436,7,2,2,1,1,2,96,20:40:00,20:50:00,20,125,10,8.789,4.219,t
yaxa201033594,7,6,3,1,1,2,417,23:40:00,23:50:00,23,170,10,4.494,1.586,t
tgwm011712779,7,4,3,4,1,2,112,22:35:00,22:40:00,22,125,5,4.541,2.180,t
jwej013543163,7,3,1,1,1,2,328,12:20:00,12:35:00,12,155,15,6.290,2.435,t
pvjt500460374,7,4,3,1,1,4,94,22:20:00,22:25:00,22,60,5,7.490,7.490,t
dyin428043197,7,1,3,1,1,2,68,23:40:00,23:55:00,23,95,15,9.435,5.959,t
tjcn534915328,7,4,4,1,1,2,299,17:35:00,17:40:00,17,170,5,7.724,2.726,t
qjbe314774141,7,5,3,1,1,4,367,10:20:00,10:25:00,10,95,5,3.145,1.986,t
hwim943732499,7,1,2,1,1,2,253,21:30:00,21:45:00,21,165,15,7.719,2.807,t
rmiy794497659,7,2,2,4,1,2,308,20:15:00,20:25:00,20,150,10,4.718,1.887,t
cnmo898444047,7,6,4,1,1,2,404,17:35:00,17:40:00,17,135,5,7.461,3.316,t
oypq369651168,7,1,2,1,1,2,380,21:30:00,21:40:00,21,160,10,7.325,2.747,t
kehh305854958,7,6,1,4,1,3,70,12:10:00,12:20:00,12,70,10,6.176,5.294,t
jwwq846509912,7,1,3,1,1,4,308,08:40:00,08:50:00,8,95,10,2.985,1.885,t
mbig810675319,7,4,4,1,1,2,402,16:40:00,16:55:00,16,130,15,6.054,2.794,t
ziuj613624229,7,4,2,1,1,3,305,21:25:00,21:35:00,21,165,10,4.530,1.647,t
rksv810164124,7,5,4,4,1,3,348,18:35:00,18:50:00,18,85,15,4.632,3.270,t
wlth986196234,7,4,4,1,1,2,366,17:50:00,18:05:00,17,150,15,9.435,3.774,t
vfmi950460592,7,1,3,1,1,2,368,09:35:00,09:40:00,9,115,5,3.145,1.641,t
kgoa139434858,7,6,1,1,1,2,405,11:40:00,11:50:00,11,160,10,1.465,0.549,t
lysa795431907,7,2,3,4,1,3,345,08:55:00,09:10:00,8,90,15,3.145,2.097,t
mcuz887233745,7,4,3,1,1,3,401,09:55:00,10:00:00,9,100,5,1.492,0.895,t
bzvo087859381,7,4,1,4,1,2,140,14:15:00,14:20:00,14,140,5,5.953,2.551,t
kjtg324044835,7,4,3,4,1,4,285,08:30:00,08:45:00,8,105,15,3.145,1.797,t
rjdu985385508,7,5,3,4,1,2,348,23:55:00,00:10:00,23,115,15,7.344,3.832,t
fnso347277102,7,3,4,1,1,2,22,16:45:00,17:00:00,16,105,15,5.860,3.349,t
kmqa590774340,7,1,3,4,1,3,326,22:15:00,22:20:00,22,90,5,7.863,5.242,t
xncr690665191,7,2,2,1,1,3,253,21:50:00,22:00:00,21,150,10,7.803,3.121,t
npdq795701047,7,6,2,1,1,3,405,19:20:00,19:25:00,19,145,5,8.988,3.719,t
rsyt105703275,7,6,4,1,1,2,92,15:50:00,16:05:00,15,115,15,5.953,3.106,t
cmlo552485589,7,1,4,1,1,2,140,18:25:00,18:40:00,18,80,15,7.326,5.495,t
ejvp725576091,7,5,4,4,1,3,117,17:40:00,17:45:00,17,60,5,7.342,7.342,t
bxxb268539481,7,3,3,4,1,2,211,10:00:00,10:10:00,10,65,10,3.088,2.850,t
oewu134477320,7,6,3,1,8,2,18,11:00:00,11:15:00,11,130,15,1.465,0.676,t
ozii275154962,7,4,1,4,8,3,402,11:10:00,11:15:00,11,125,5,1.573,0.755,t
qdgo203196303,7,4,3,4,8,2,182,22:50:00,22:55:00,22,80,5,8.812,6.609,t
terq315566653,7,1,3,1,8,3,365,22:40:00,22:55:00,22,75,15,8.929,7.143,t
fttd828516474,7,3,1,1,8,2,405,12:45:00,12:55:00,12,170,10,6.055,2.137,t
dxxm707931137,7,4,2,4,8,3,23,19:45:00,19:55:00,19,140,10,4.494,1.926,t
kowl671761267,7,4,2,1,8,3,268,21:30:00,21:40:00,21,130,10,4.579,2.113,t
rvru485678005,7,2,3,4,8,2,306,22:35:00,22:50:00,22,75,15,9.363,7.490,t
ynjq484341844,7,3,2,1,8,4,422,20:45:00,20:55:00,20,140,10,8.812,3.777,t
guiq703051827,7,3,3,1,8,2,345,08:50:00,08:55:00,8,145,5,3.121,1.291,t
dtvb173102305,7,3,3,1,8,2,245,22:45:00,23:00:00,22,170,15,7.441,2.626,t
qjau412508446,7,2,2,1,8,2,115,19:25:00,19:40:00,19,125,15,4.579,2.198,t
wqkr030278070,7,5,2,1,8,2,135,19:45:00,20:00:00,19,220,15,7.343,2.003,t
zacp379756093,7,2,3,4,8,2,235,08:30:00,08:45:00,8,85,15,1.488,1.050,t
xkco237028053,7,5,3,1,8,2,208,08:15:00,08:25:00,8,70,10,1.498,1.284,t
jiic643795178,7,2,1,1,8,3,93,11:50:00,12:00:00,11,125,10,1.561,0.749,t
ypxj184357892,7,5,4,1,8,2,70,19:00:00,19:05:00,19,60,5,9.364,9.364,t
upxn780260310,7,3,2,1,8,2,244,19:25:00,19:40:00,19,155,15,7.342,2.842,t
xpgl863958822,7,5,4,4,8,2,212,18:45:00,18:50:00,18,115,5,4.632,2.417,t
gszt839935780,7,5,2,1,8,2,270,21:00:00,21:05:00,21,135,5,7.720,3.431,t
hmhr117115991,7,1,1,1,8,2,138,12:00:00,12:10:00,12,140,10,1.513,0.648,t
pxcc538932592,7,3,1,1,8,2,283,14:45:00,15:00:00,14,170,15,6.290,2.220,t
pzgd991877945,7,3,2,4,8,3,116,19:25:00,19:40:00,19,145,15,9.435,3.904,t
obgt783204688,7,2,2,1,8,3,244,21:10:00,21:20:00,21,155,10,4.465,1.728,t
rtbr400881399,7,4,4,1,8,2,235,15:50:00,16:05:00,15,125,15,5.861,2.813,t
hrki354455845,7,3,1,4,8,2,21,11:55:00,12:05:00,11,170,10,,,t
jzhe296864365,7,2,1,4,8,2,210,11:35:00,11:40:00,11,100,5,2.977,1.786,t
qfwj073755803,7,5,3,1,8,2,364,10:10:00,10:20:00,10,145,10,2.930,1.212,t
wtay900004384,7,3,3,1,8,2,37,22:10:00,22:15:00,22,90,5,8.953,5.969,t
jmyl683337607,7,2,1,1,8,2,63,11:30:00,11:35:00,11,170,5,3.020,1.066,t
xroq756535994,7,4,4,1,8,3,209,16:40:00,16:50:00,16,140,10,,,t
bgjs762911345,7,1,2,1,8,2,244,19:40:00,19:50:00,19,165,10,7.461,2.713,t
jcai143868640,7,4,3,1,8,2,246,22:45:00,22:55:00,22,120,10,9.435,4.718,t
qxta324905962,7,4,3,1,8,2,282,23:45:00,23:55:00,23,125,10,7.863,3.774,t
zizp725667667,7,5,3,1,8,4,141,22:35:00,22:50:00,22,90,15,9.158,6.105,t
zyro722162232,7,3,3,1,8,2,19,08:10:00,08:15:00,8,105,5,1.510,0.863,t
cvvs442134368,7,1,3,1,8,3,289,10:50:00,10:55:00,10,75,5,2.930,2.344,t
sewt456223390,7,2,4,4,8,3,186,18:40:00,18:45:00,18,75,5,7.803,6.242,t
jidy478953351,7,4,3,4,8,3,404,09:15:00,09:30:00,9,110,15,1.573,0.858,t
hyrs563103877,7,5,3,4,8,2,212,10:40:00,10:45:00,10,70,5,3.121,2.675,t
ucju183504995,7,5,1,1,8,3,366,14:30:00,14:45:00,14,85,15,5.969,4.213,t
ljmk488958958,7,5,2,4,8,2,423,21:40:00,21:50:00,21,90,10,9.364,6.243,t
xcyy732639895,7,6,1,4,8,2,306,11:15:00,11:30:00,11,180,15,3.053,1.018,t
bpmj459616738,7,1,4,4,8,2,209,15:15:00,15:25:00,15,70,10,6.290,5.391,t
cplf717223839,7,5,3,2,8,3,307,09:20:00,09:35:00,9,55,15,1.469,1.603,t
pone043475337,7,3,3,1,8,2,207,23:35:00,23:45:00,23,140,10,9.158,3.925,t
ltnw986191334,7,4,3,1,8,2,303,23:40:00,23:50:00,23,105,10,9.263,5.293,t
ruav951598259,7,6,3,1,8,3,327,23:45:00,00:00:00,23,110,15,9.060,4.942,t
lgzq200193109,7,1,4,1,8,2,415,15:15:00,15:25:00,15,155,10,6.290,2.435,t
piga810045612,7,1,2,1,8,2,266,20:50:00,21:00:00,20,170,10,7.490,2.644,t
inbi942017799,7,6,4,1,8,2,285,15:40:00,15:45:00,15,130,5,5.953,2.748,t
oqav734536943,7,1,3,4,8,2,44,08:50:00,09:00:00,8,95,10,3.027,1.912,t
hidy261467651,7,5,4,1,4,2,141,18:15:00,18:30:00,18,85,15,9.060,6.395,t
mirt199087171,7,3,3,1,4,4,252,10:20:00,10:25:00,10,140,5,1.514,0.649,t
pgzl777716873,7,2,1,1,4,2,398,11:40:00,11:45:00,11,155,5,2.931,1.135,t
xwpe954949050,7,3,3,4,4,3,186,09:55:00,10:10:00,9,50,15,3.088,3.706,t
gbpy122398827,7,3,3,1,4,2,320,23:35:00,23:50:00,23,110,15,4.541,2.477,t
kqqm652939322,7,3,1,1,4,2,137,11:25:00,11:35:00,11,110,10,1.573,0.858,t
bybv091237648,7,1,1,1,4,2,326,14:50:00,14:55:00,14,160,5,6.176,2.316,t
ibda796711447,7,6,4,1,4,4,43,18:10:00,18:20:00,18,135,10,9.435,4.193,t
jwmf601716475,7,6,3,4,4,2,212,22:30:00,22:40:00,22,90,10,9.435,6.290,t
bqnf517088787,7,4,4,1,4,2,403,16:50:00,16:55:00,16,180,5,6.290,2.097,t
wtxw253240761,7,6,2,2,4,3,212,20:25:00,20:30:00,20,110,5,9.435,5.146,t
